fctype,fcid
Platinum,ecfbcc6a-820c-4d7b-bc9b-be000dcca8b3
Platinum,8834ef3a-d59f-4615-b846-15f45b304310
Silver,39fb92db-9ea4-4b90-be2b-cdd345e09900
Explorer,190889a0-56ac-4af6-9e81-8c5602a8c507
Silver,1f6169ef-dcdc-4d4b-82ae-e3792e5eef33
Silver,d90c0a13-9a5d-4aaa-bba6-568142309a54
Explorer,6a9fbf60-0110-407d-a425-61eb2735cac0
Gold,f83b913d-f8ab-4da2-a536-71fa41e37811
Platinum,c4e0a27f-c200-4c9d-9521-99a1a59558e0
Silver,90609b3f-798d-4f6f-bd0a-5fe4e86894ef
Gold,43778172-657b-4030-a97d-b47ded855a1d
Explorer,b9ac72e6-3def-4a48-86c9-634bdfd72dc1
Explorer,83c70fd0-908d-436a-9fc3-e1cc5e460c6f
Silver,ff244ebf-f276-4921-bf5f-7478615d2924
Silver,c1416a01-ec85-4560-8e69-112aeb41395c
Explorer,d190ec05-0444-4042-8fe9-26201598c5a1
Gold,e36d575d-de2a-45b6-9a5b-76c0cb90e8fb
Gold,daea112c-ae12-472a-bcda-8940ae8c3356
Explorer,be1d57ab-52b9-4c16-8202-3137bc9f5432
Platinum,b7962ac0-2efa-4f1f-ab2d-d46110334e73
Explorer,1d4a45c0-6ffc-4c17-824a-ad51fcdbfcdc
Gold,2827915f-9014-4190-805e-e3f5025ffe38
Explorer,9a306eb2-8929-41c1-a2e4-50fd9dca0e78
Platinum,b25fe06f-1cc2-48a2-ae82-20d1873814e0
Gold,c7c1d850-8fff-49a0-aaea-a1c39b02b7f4
Gold,45ed0f79-74ad-4f53-9121-4f3a493438ea
Silver,c789c3ca-d4a8-44f1-94df-e7131ff7154e
Gold,831c4644-feb0-4b28-b2a3-2b5c5e504592
Silver,5c8bf890-dd19-4596-bed5-6a4e9647d64b
Gold,34f27b02-b96d-4831-ada3-c172d632a0b7
Gold,3e5d1723-3bdb-4eaa-96f1-dfd75dd87652
Platinum,bff68fae-3215-440f-8f09-390c9e89c45a
Silver,95d28ed3-e897-48bf-b481-709d47cef3a6
Silver,c0eed2d9-94a6-477e-b559-002ddc5945e1
Platinum,d7155a61-46c3-415c-9845-8a0ab8838c47
Silver,953d1ecb-1a24-4b08-a526-46e957dc0703
Explorer,3e729b3a-b351-496d-be28-65e45aba86ac
Gold,d3d3f974-9461-435e-be1e-0065d1ece55e
Platinum,82c422c9-e3c5-4662-bb61-a55c7decc4fe
Gold,1b272298-fb4b-4b07-9a25-ebd683e2ad23
Silver,c695a219-b6f7-46e2-8342-f520ca436575
Silver,2460521a-5b20-4159-ac66-a8cb9495bc44
Platinum,5ac8fafa-8ac2-4d8b-b62e-e6abaa34551e
Platinum,5f1e7099-e8c4-48b1-865c-ea2a129e3a44
Gold,40d64f0b-07e1-484b-a709-5a9cd51628f8
Explorer,75fbb848-b78d-409c-a01b-34f1fd832134
Silver,ada68496-08c5-4e5a-a1f2-e0f1926ce6d1
Explorer,e5aa4e05-e38f-431a-85a4-ea2b46bec1d3
Explorer,5579a2e3-9025-47ce-bc7f-ab73787c7498
Silver,0030e507-dec4-431b-bbea-140589861ee4
Explorer,4123a40d-7e5c-49f1-a982-9e560f10e1ea
Silver,76b989a9-082b-488e-a565-ea75e2b0c2bc
Silver,1ea242b0-33de-40e7-a5ca-81539f7cfda0
Silver,b03c0037-f0ff-4d0f-80d8-fe16fabd0c2a
Platinum,658f9ba4-278f-401c-a8b2-5eeb2ccebe2d
Explorer,61de1597-c973-4850-8d4c-19df6c3800a0
Platinum,0de4c358-03ce-4f07-9482-20dd13a80f76
Platinum,ed3af33f-a358-44a8-9333-06ac5089ff1c
Silver,88408994-9061-4dc0-8eb6-57d50757a0ed
Gold,36592e56-10fa-48da-9202-2f6683f6a7e5
Gold,c3611081-14ae-4e9e-b2d5-272570d5deeb
Platinum,0220ed07-542c-4776-99a0-78fdb2250481
Platinum,72e4e6c4-b500-4808-aea4-45310980dc18
Explorer,6431805e-e94c-4f97-a6a8-6ad85e751d8c
Silver,2c6564a0-c1ad-4a98-a53f-4e75aa5c7dbf
Explorer,384daad5-f98f-43d4-8468-ec6306db1fec
Silver,5c3d102f-b166-46cf-b017-2ddd722847f9
Platinum,c7dcdb18-d97d-455f-aeb2-e829e4aaa807
Gold,dd2c1cea-e9ec-459b-af41-58bffa4fcf2b
Gold,71270b33-d10f-40ba-ae01-fdd19bd32182
Gold,4b9ac334-c5ce-4fc7-8ddf-c9162e24c569
Platinum,150a3abe-ba75-4a7d-9bf6-7a68aacc43cd
Silver,2345edf7-62ae-47ea-b006-7750da941bac
Silver,f73f47ed-97f3-4316-95d0-1897e3e5112e
Silver,513b7e6b-06c8-4683-8927-24e4f1fd9582
Explorer,2837a589-e87a-42d6-908e-826085a4cba2
Silver,d9ccfcd7-fcec-483a-afea-a93291905129
Platinum,ddd3dbe1-663e-4a53-895d-04709ae7de57
Explorer,3df2fd6a-7d91-46e5-88f9-c39c35960da7
Silver,9943d8ed-7c98-4c39-a9cf-037ab0a11b8a
Silver,73cb6405-e945-4cf8-b7f1-d0c1805a741a
Gold,927d60d8-0f9b-4ec1-a5c2-c3e51d189964
Platinum,3eecd5f1-8777-44f9-8e76-456da2ed996e
Platinum,f098d1f7-7f43-40e4-acb9-4e548c4499e2
Silver,123a2b3f-c235-47cd-9648-35bca78c2155
Platinum,f2bb82df-4a5f-4ddc-b016-205ae7c9cac3
Platinum,640b4487-42dd-48a2-af02-db1be37884d5
Gold,ce5de7cf-d88c-4b4a-965f-7ec627aada38
Silver,b79e7efc-1035-4237-974f-48a83900771a
Gold,861040d9-99b8-430e-83bc-339002e661f6
Gold,8b980228-3d37-49e9-bb79-e8301d949676
Gold,34a38785-e943-4722-8c87-1c055eb8f811
Platinum,d83eb0ca-36c9-4bc7-aeea-06b2bc703d01
Platinum,63f7f0f1-7451-4718-9236-e69f83127fbd
Gold,12f8b3cb-bf00-480f-8912-0cf76b78fd62
Gold,9b11d14b-a1bc-4577-a207-ad71ed158c5a
Explorer,fad44795-cdae-45d2-a3db-d771ef054e82
Explorer,02edcd20-79a3-44f1-9e52-d9a4a022026d
Explorer,6dc504ce-efff-4259-acc1-8b4eaaf29a68
Gold,87be48c1-e3c9-4a83-b34d-681226aa4e8c
Platinum,c4c0ffdb-9942-42e9-8d5d-e26453dbf232
Gold,9848219d-870e-47d8-9ac6-ccef0f78fa65
Gold,c6c46642-2895-470f-aab1-7deb08cf0225
Gold,f38ed243-63af-40d0-a4b6-65b2485bf80f
Explorer,3e514e2a-1755-4a29-8e89-17e8f2425284
Gold,52c9d657-8bde-407a-ae0d-7cd29c8f02b9
Gold,aaaf1bb7-2fdf-457f-a6c2-0f6a549fc38f
Gold,02a8993a-746c-4bbe-9427-82e5918f8eb0
Silver,37c080dc-59bc-4207-9758-73c15db93eaf
Explorer,8e4dcb7d-e14e-4264-8cfa-60e8c0fe2b2c
Platinum,cb431f4f-40f7-4671-b3ff-d6a501e528d7
Explorer,25be38fd-557b-4ecc-abdc-3ddb696e0fd2
Explorer,fe2d789b-0d40-420c-bf5c-5017d192fe65
Explorer,765f9ed7-a8f4-4664-930b-1802417fbbdb
Silver,071e8718-3e15-472d-b573-d77a402e2942
Silver,8e636510-88bb-4be5-bd18-1537243e0aa1
Gold,0130a1ae-828e-497c-a38c-4b09e144d8b2
Gold,4dba5aea-0feb-4feb-8d49-e9f93ee533bb
Gold,519b0f11-0ba5-462a-a555-493852daeae4
Platinum,6f9103bd-7201-4971-806c-eaae1284445d
Platinum,25d73b50-d301-4bc3-bdf0-ab2f188e18b3
Platinum,170a9437-8b34-45e1-8b5c-036e3bc9a19c
Silver,01eb203e-e54e-4ed8-89b2-7d557f18b6e3
Explorer,f17cbb3c-4b20-4471-9a98-ae32df18264d
Silver,e9c340d2-cc4d-4deb-b6b1-f4dae8feaa8d
Platinum,a8f7b024-452a-4daa-b6b2-a8ff345077ac
Gold,df8a3c5c-4b31-43d8-869d-18603557c115
Silver,1e342398-571f-4f8e-ad69-3a51d8ffaff4
Gold,1a5875c7-55d1-4bce-9690-dc5baeabb5e4
Silver,482473b3-3efc-4c3d-83ae-3fe09cbc00ec
Gold,6025e3a3-d742-4cf1-949a-27f07af7e067
Platinum,1831b837-069e-42b9-91a2-6bc3ba544716
Silver,ce863a7a-3496-4890-90b9-06e5ce178f3c
Platinum,08f95e38-f548-4dd9-925b-3764a96df38f
Platinum,87f3b554-865f-4ab4-8a57-034cb0837416
Platinum,de86a156-080d-47e9-9fec-141e085692ae
Explorer,3067a9c9-9199-451f-bc3f-5f79ba082931
Gold,a233d998-847e-46d6-a680-2f1c742de0e3
Gold,a3c1f882-e805-4011-ada5-cb3598b49a30
Gold,8d4b3b4e-e6c5-49a8-b474-ce2940edffef
Platinum,e84eb5ea-d981-4632-be9c-69b037dfd0ed
Explorer,977f5033-e1dc-46e2-ac5a-4ab68fbaa720
Silver,15a7e59e-10b3-4a1d-aaa2-d7f15befa1d9
Platinum,0f22b645-34ea-4c5f-afe6-e9172da51026
Explorer,cb45b8e8-eec4-4e59-8c70-6f8c6ab3a2ef
Explorer,06c46415-fa16-4391-b46e-7932bec18f9e
Silver,59a0e3cd-f447-44a5-a5f9-3e04afc42f5a
Platinum,7484f273-963e-423d-a2c7-0d05417a122d
Platinum,ddaf0db8-0540-457f-82c1-8cf81e015375
Gold,ba6798d7-93a9-4b98-a142-838f98ca5970
Platinum,ebc8be1f-dae7-4588-abf6-cd2f5e4580fc
Silver,e5031648-eb3f-4fb4-ba97-6e31886f36e3
Silver,13d15023-bc43-4292-a545-eeb7d19d62e3
Gold,7ad71208-99a9-4754-870e-5eacebae5aef
Platinum,9cce7cff-0133-408f-9e58-ea498d53bc7c
Explorer,ae717307-59b7-46e4-b083-9963e01f4712
Explorer,445814c9-3218-42a2-856a-ad5d775c2dd0
Silver,8b20e8d4-440b-41ab-91c7-da240018db4f
Platinum,a271183a-6b26-4b01-a3ee-eae552b1541c
Silver,20d291fc-3dc0-441a-ad51-bd2162c65b21
Platinum,455838e4-0703-4865-b458-dbbf3dc04478
Silver,f8a39b53-125f-4e28-b7ca-d3c59a0431bf
Gold,4a9b058b-a4ff-4f6a-9578-72763cb3e869
Explorer,d56e308a-7870-4415-bd62-692bb4785a27
Gold,519d1e21-eec4-47c4-a951-1d6200dd4621
Platinum,101253ba-06f5-4619-a71a-8618ec399891
Silver,6540f0ba-10e6-41f0-be10-89d6e06ea9a3
Silver,cc7269ad-bcca-40da-a100-5600ae2a9085
Platinum,43716215-2110-4012-9703-40c95f5f2164
Gold,13e6f7cc-8fda-409e-b5a4-92abb1a0aa8a
Platinum,3f75dda4-507b-48f9-8024-f257dbf9b6b5
Explorer,9950df17-0ce3-4e2d-a905-0846bc68981e
Silver,7848f67b-795f-4db8-841e-63e5917f105d
Silver,65757a70-1275-437d-9304-a51a1ccfca7b
Gold,cff4d142-e778-42ad-bda9-e73dfdc05897
Explorer,53987b2d-9b3d-4252-9fbe-6d59680e22fa
Gold,c4104324-4975-454d-9f0a-939a8cf5b150
Platinum,3ece426b-069f-4f7e-a421-be129ea8ba36
Platinum,3257b9e9-cbf5-4044-9f96-12c4138c68fa
Silver,9847ad34-0c44-4406-8e64-7b03da8478d0
Gold,39135263-1329-4e85-a1f4-3dbcecf423de
Gold,bf237641-b50e-450e-9c81-6a6d8a765953
Explorer,4fefba5a-d75f-41a1-b390-8ff22b2384b4
Gold,805a902c-e411-43b5-92a3-961d78ac0ac4
Platinum,75da4295-697d-4bb9-9a07-f0503d6521d6
Silver,da43b3e1-7826-4cca-a8f2-54e688c69c88
Gold,d199b8b0-efb8-4629-a610-cfb339609e31
Silver,75cdbcb8-e20f-4442-bffc-65865f1d7af9
Silver,b70f8653-445c-45ea-a312-9b19bd681993
Gold,dba21501-442b-428a-965c-f450e5d3d81c
Silver,f3d9f68f-cf7d-4d88-be59-c9656e12a0bd
Silver,5fbeebb7-a20f-44f8-a709-2f6649ab6a37
Silver,cbff5dac-c7aa-4f28-9824-ee44bb7509ba
Silver,163f4f7c-1eac-44fd-aeb1-52f469728632
Explorer,43f77e6a-5395-427b-9d56-27cf3c347c9a
Explorer,390bc1c9-c580-442b-979d-3ba60f842ad5
Silver,fa014d01-b81b-4493-87cd-e1c0d0ce0a01
Platinum,f11f852c-a2ec-4303-b38b-c90c42161ea3
Explorer,04c74eed-097e-481a-9dc5-87ea5b7b3c3d
Gold,9346ef1d-3a62-4e1d-ab54-11e08b334ade
Gold,fdf7b57c-07e8-4264-9a27-46c17bda84bb
Silver,6419d63d-4e1d-42cb-85aa-615207f64727
Explorer,fe23a353-14cf-48c5-914c-5463d50a0f30
Platinum,56c37010-4176-4ca0-8879-71a7e0e5be39
Gold,c4af3a4b-2c26-4725-8696-cea821dfa378
Platinum,4910bf8b-751e-4c44-acec-c12e4f4fd72c
Gold,d9e4b046-4adf-46f2-92e4-0dd97c8cf2dd
Platinum,818a1b3c-57f2-4d57-a2a5-b02dd036ed03
Platinum,832da490-3a49-457b-ae67-a036f12108d8
Silver,76498319-bd07-4a00-9ae7-d637e060361b
Gold,9cff91a1-963a-4ada-b310-35ff7853044a
Gold,616da528-a00c-49fa-87b6-07ce7eef734f
Gold,0a727f97-ae82-4c86-ad3d-32214f84b0a5
Silver,9fb032d0-9a93-4a65-90be-a1617f295a7d
Silver,29f2137e-c6a4-4736-aa32-8d8461f34bab
Gold,0e1d37a4-a9ad-4aad-a46b-e6d80e678387
Gold,b608de0f-fef7-41d3-a6d5-9cffa8cfdbc2
Gold,039ef225-4615-4487-999d-088fd7195505
Gold,572e8499-241c-44cd-aa3b-3e67afeecaee
Platinum,5e1548c6-909a-4116-93c5-b50871b5a63e
Silver,c3bbe4d9-4bdf-44de-882d-61a92c211d17
Gold,cbf567b8-7443-4599-b28b-70735e7dc3ab
Silver,84da27c5-3b0f-41b8-9357-2e823608f8ea
Gold,e5cdb5d6-4e41-443f-8844-b2b512fc4143
Platinum,7a4ee9a2-f575-4275-93d3-3cd5ae01d400
Gold,e0405e07-a468-4802-8ec1-f29794cacd3a
Silver,8103cac5-3fde-4ff5-aaed-f1940abffe75
Explorer,24e12fc3-67a1-4029-b61d-8b6fca0ee059
Silver,5d9e79f0-2f9b-43d4-8408-3c48a85207a8
Silver,da8d6fd9-8157-41e8-b7ba-6618473ee5fa
Gold,ff6cd134-6481-4337-8264-88d6a06ca853
Silver,a6c4705f-033e-4a7d-a026-9c369116b69b
Gold,8d403ab1-c97d-4fe9-b34a-0a18eb7bd7b8
Gold,1b2eb18c-5c0e-4d38-8292-b2a9573ee79b
Explorer,fb2ec8ca-8e7b-478d-9269-7d55de977265
Silver,6c0aff21-be00-4a58-aa0c-94e3a255544d
Explorer,20dc9b70-d34a-443f-a724-146b1b9148ce
Explorer,7542b473-cecd-4741-8eee-55bb8c2e08f2
Gold,15ab597c-f028-43d4-938d-81cfafd5dcd9
Explorer,b6493812-7581-4239-ae39-97b1739d3382
Explorer,f042e4f9-bdf3-4d9c-a7ab-05599e43d0e9
Gold,07a68097-2a03-4060-a2f8-7faee845bcc6
Platinum,56464d9d-b1f7-4326-a9d0-848fd22a5536
Gold,1c2b7150-b426-4676-9076-12d87973ef22
Gold,f75a4452-7683-43fa-8fc8-b206d334d6f4
Silver,3077956e-f69f-4b76-b65d-6bc0d53f29b4
Platinum,a022f1e0-054f-4d36-be4d-124f28e4eea2
Explorer,2041c728-5e0a-4d76-b16f-ce7a549a6efc
Platinum,5ceb868b-62f5-40a8-801b-aa568823292a
Silver,ded1ed95-128d-48a0-bc5f-acb966e3656b
Platinum,c80590c1-6e26-4b68-9010-09f097713da7
Gold,e38a0819-d108-4e8f-8599-342c80f01865
Gold,b5cee538-a32c-4db4-80e3-6d537bb52d23
Explorer,a055f1f8-9001-4db2-afdd-d124ad1a750f
Platinum,85f0fdb7-cbbd-4a69-a335-aea3e0ebc5a4
Explorer,6e150772-3a68-438d-9071-12a6276b6868
Silver,8ff7c100-8270-4938-978c-4d1207a498b7
Explorer,d895cdea-5eac-4c16-ad5b-803c789f1f20
Platinum,52b9f12b-966d-4cec-ab0a-4511e3334039
Gold,fb69650b-56ae-46cc-9dc3-428de23fc184
Gold,714a24cb-19af-44b4-b62e-10492c39a924
Platinum,dee06bef-1d88-4469-9490-81d3150a757f
Explorer,2a8a0e74-a2a2-47f8-9949-2b4443a38ee0
Silver,8c21eed9-440c-48a6-bc02-782ee4928a74
Gold,b95caa74-9c78-4168-ba85-ebff683061ee
Gold,44cf016d-bcf0-4403-ba04-d73c6f23e8c9
Gold,8ad8cc2e-e85d-4d7b-8973-7ea3e5e271e4
Silver,aec325ed-dbee-4106-94a3-2e8ed27ef6cb
Explorer,0930d600-fd2f-462a-b2db-0a4fb7753354
Explorer,78bd9bb1-60ca-4590-8c93-c01af10378dd
Explorer,b43801d3-3f4e-4666-945c-ba63786ce69e
Silver,254760ec-2fb8-42ea-863c-6c5b8331dcde
Gold,2b59e832-bb41-41b8-bc8f-445c3b85320f
Explorer,e6c49919-1f18-4e61-bc15-675b4ccee237
Gold,5b15277f-07bf-45d0-9927-a20dc7df576e
Gold,b0345875-25d2-4baf-b8a7-1eb0b2d43b60
Platinum,8da6340d-aaf4-4453-8041-6b66888b2df4
Silver,57b514ae-f602-4483-82a3-0a5e20f453cb
Explorer,20e67522-05cb-4eb7-9e30-027227279420
Gold,613e8a1e-03b9-428a-a550-c92eeeb48a89
Platinum,c7532342-bf70-49f2-a4d7-e2675ab23eef
Platinum,321b3fcf-c0b1-4ace-a852-41723a998c89
Gold,42c42e7e-1ed5-43eb-ab42-2e9a1e4e3b6b
Gold,f97fc8ec-94d0-4583-b894-b04a9d2bf7d9
Gold,aa85de26-b206-4428-ace7-6780b741d5a7
Silver,334d4265-1b19-463a-b522-6849a57a1fff
Silver,edd38183-46ba-4830-8826-6df68bc6d122
Explorer,6fb239a0-90e5-49e0-aeef-5dc319b78d62
Platinum,12fe5383-59db-4411-8177-2d8e59c5d5b0
Platinum,4c465381-a10c-48bd-ac27-c456d98b5e2a
Gold,19c3f804-e92c-46df-8d61-3e0059f84564
Gold,97e9d01c-8784-442f-a2ba-a21e2c362a67
Gold,184a9bc4-f360-4ee9-a851-e2bab800a6ad
Platinum,9cf3b67a-eb8d-435c-ae27-c5fbc497e70b
Platinum,13653957-b0ac-4970-823d-117054b46b5f
Platinum,cf5a7a03-87fe-411f-afc4-7bfaea5519ee
Explorer,64fd7c9b-4582-41a0-8ac8-675dd5efe608
Silver,330310e9-c8c0-405a-bc19-1c86f33bc1f3
Explorer,c07ab796-0e66-4a9d-982e-8631cf60d528
Gold,81b4e0f3-68b6-4399-aad2-2e07190f5555
Gold,66a99cea-0462-4954-9fc2-0be5b5ca49bf
Gold,4072c8dd-e174-415a-add8-9854cb6eb787
Gold,c604781b-ecc2-4ff3-a5e0-dd61259b8aa9
Explorer,6189c4ea-6006-4e7d-b828-ba6a21a5d2d4
Explorer,aa0de82d-22bb-4ac2-8c34-71e01ccbe7bb
Platinum,db7101c8-3675-4081-bf7a-d61d9fcf9c65
Gold,4c7af03b-9da3-43ea-91c2-1027abe1a1a2
Explorer,126f02f6-4e45-4081-a3d9-1cddff3899a1
Explorer,b905e11d-4069-4c4e-8ed1-158429eac52b
Silver,b9b63cc1-b564-4696-a075-f12e5de5fb3f
Platinum,89006e8c-dc52-48aa-b72a-793847d3eb70
Gold,9252053a-4bb1-41a8-bbdc-6e9b076b7a79
Silver,bf951bf6-b993-498f-8d4b-2179530ca052
Explorer,302198cc-971e-41b8-8e88-4484ad516b38
Platinum,133b4d1a-06f9-4233-8e9c-ddbbe11acec8
Explorer,8052b033-e274-49ab-95b7-735c1d4aeaaa
Gold,cbc74fb4-640d-4289-982a-9aaa1c0c2b8d
Gold,c5cc0385-a23f-4b45-8ed8-710fecdb6cbe
Gold,32484de0-1477-45f6-ad16-08dbce12efb0
Gold,9f17c68c-8149-4de9-b27e-758bec31edc9
Silver,c1ee5192-d41d-4c08-a91e-e6eeb9e84763
Explorer,e4b72606-00b2-4210-a999-241809a660d4
Platinum,31675956-ac76-49c9-b8f1-6e70ef65f871
Platinum,79b3253a-61d6-4c55-b1d6-37c172c4e5c2
Platinum,98eb41e4-1a6f-49fe-ba3b-05db2551b516
Platinum,bbc8a8bf-b2bd-4bbc-ab6f-b5cf1185518e
Silver,dea2d391-17ee-45b1-a673-265ab7f1fe61
Gold,198b4ce5-7f05-42bf-9674-93de44fee334
Silver,5cf42238-2cad-4cdf-aa1d-d2736294c31d
Silver,f203042e-9518-450b-becb-f036a6fe9368
Silver,82c14667-8bb2-4f9c-8c41-ae98061790df
Explorer,4994b366-64e3-449e-884b-b97f60045175
Silver,55364820-87c3-44cb-8fd2-5f2ff20d4590
Silver,44dea95e-208f-4745-b445-1b81bb275d5b
Explorer,7dc952b7-138d-44f3-a5fc-b6b6a7aeb6f0
Platinum,144a4bef-064a-47eb-b497-9057aa91db61
Silver,d50184c5-d812-478d-bf7e-77dc64ec38b5
Silver,6b519228-2f88-497e-93ae-ff7bed612505
Silver,4fddda01-32fe-4a17-b1e1-f8ee74c0d175
Platinum,b1e7db80-cead-4fac-84a6-46cfd0c950a2
Silver,cb5c256f-88ad-4135-9868-a7dafe6cd1f6
Platinum,d3655453-a0ee-440b-aa76-3b082ec6cfba
Gold,7de6e88b-def0-4026-ba0f-2d1bd0bc5726
Explorer,1a979a28-6074-4dc7-999c-f703562e9477
Platinum,e535aa0d-8589-41c6-899e-418febb3c27b
Explorer,042fd4c7-1a70-464c-b269-c2909c99be18
Platinum,c425f141-2db2-4b92-a959-ce0a0c07e9c5
Silver,116eaad5-6ff7-42ef-85b8-dd553cf65f0d
Silver,e797dea1-295f-4d4c-8e9b-4a9308b45844
Platinum,e56c710b-faff-403c-9884-c0856c6f2b99
Explorer,6d3b7150-0f13-446d-bc92-3475acd021d3
Explorer,a5052dd5-d020-4a31-90bf-6e513f1c602d
Platinum,e51eab68-9d3e-49dd-b026-5c92bf9a73cd
Explorer,35923339-a33e-46b0-8a8e-a1b15a5e2910
Explorer,6d8ab533-5c8c-4616-9fa4-9912c4503abb
Explorer,9e11849f-e8a5-49ec-ae5f-91a0b2c44dd3
Silver,90cdb5e3-8ed0-4f16-89bb-8d077ed33f5f
Silver,ae7d42dd-f3ef-4490-962e-e8464ff176b2
Silver,c55a3559-3f91-4666-98d0-bbbb0f1405ab
Silver,729536e8-24fc-4382-b053-933a7c4e2d77
Gold,40957110-35bd-47b9-8109-9732f2c6ad9f
Explorer,2128d5a6-63e6-4e95-9f9f-d21bd2154b92
Silver,b7a7385f-6dce-4d56-a405-f9d0be50555d
Silver,1c583e1f-6394-4b23-b439-cfcf185b10af
Platinum,5ce5c566-f652-4074-a157-12ac844c129f
Silver,5014cfdd-d7a5-49ec-9873-c5b0ebab4a74
Gold,67804417-841b-487d-aebb-7bdb1f7c6189
Explorer,99ce8d57-c352-4e4b-adeb-ec17376a1526
Silver,d0952b45-90b6-4b08-a5ff-bbbe358213a8
Explorer,9d6efdf2-ccd8-4eaa-9b5c-ea27d9ee6acb
Gold,f47223f0-2522-4dd3-9e02-37463a354fd1
Gold,b185530a-83a2-496a-a5dc-39772a77bdad
Platinum,0064f82a-1bd6-406e-bb85-194b74e27536
Platinum,13e7e4f6-6f9c-4d5c-8aec-f3f589f2e560
Platinum,0eed895c-949b-435c-bf20-bc1d2070331b
Gold,6830507f-7d7a-4e53-9f62-cbfe7ae4c68c
Gold,8c7ee5d3-3478-443d-bd71-9de85bda02f8
Explorer,d08c7f16-c32c-4604-bc86-e2cd0c293fcb
Explorer,1715d566-3cdf-4e6c-b110-91fb3308ed21
Gold,4bc0142f-7cee-4036-90ac-1c1395fd1864
Explorer,c1549701-a47d-40f9-a395-30ea4df27135
Explorer,df1a7d03-0cfd-42cc-b00a-4793a2163b75
Silver,9d3acc21-f62b-4241-b1ed-2fc203d2286a
Gold,5a0f93f9-083e-4b9d-8f37-a2fd0dc6e178
Platinum,21775421-778d-4200-84d9-b3e055dcebde
Silver,4cd5b237-85ff-42ed-828f-bed96139bb4f
Explorer,0d681959-5c2f-4121-96ab-31d23c4ace4e
Silver,8fd0e67a-5b72-4e29-bc27-5251515a6ef6
Silver,70584594-21ec-439b-bc03-34cf257f73ba
Silver,6473dcbd-2198-4701-89e8-8ab64c92d21e
Explorer,993602ae-8b22-4519-bfc0-b6679aea6c20
Silver,d64d6a26-e4d5-4e1d-b1c1-5b96e60d8f0b
Silver,47e4f868-3daa-46cb-8dc2-365591538760
Explorer,5e869cce-36f9-446b-8b34-bce0089e79f1
Gold,b34fafb9-094b-4ebc-88b1-ef96c336594f
Silver,b202eb35-0674-4739-b627-5d2aebc4d283
Platinum,a0a8cf55-5ff8-41df-abbc-d9287d13ee8f
Platinum,c65637ac-c982-47be-9698-b7d39a9e174d
Silver,b658f66a-3d2f-41dd-8579-25cc7ffcbecd
Gold,e21d2751-da4d-48d3-b5a9-d8d71ade05dc
Gold,1f92b008-dc9e-4a35-8613-bbca7d9f9139
Silver,e9e85034-171c-446b-a13c-ee170f44dbf7
Gold,ca677dac-8933-456e-86b8-56c66ff270a2
Platinum,3ed2054e-88c1-441f-86b8-7d808ae5238d
Explorer,0e31529e-e3bb-434e-abdd-76192ef6da41
Silver,661f16e6-6a72-4793-b218-896d90b84a7d
Explorer,3195acb0-4a29-40c1-b661-bb8e906e5de1
Explorer,81113520-c0df-46c4-8421-67099c7ac32c
Explorer,c6eda9a7-6319-46e5-8af3-4d2bca297a72
Gold,856a5cd8-15b0-4148-b065-51fcdc42bcd9
Explorer,05894057-9026-4403-a72c-29bdfca375be
Explorer,529a6a96-8bef-4838-9e36-48da3c4531a9
Explorer,f3e3752c-7f8a-40b3-beaa-e9ccce0f32cb
Platinum,262383e5-4ee5-42ae-aabd-266a7840c346
Explorer,472c9483-9b42-4a8b-bcba-ba38489f9871
Gold,0620c64a-1a59-4204-bbe6-1a7d35ba10cb
Silver,a94b1131-08ef-4b22-8fec-d0850cab8b6b
Platinum,97da5ba1-d374-4bc8-a2c5-ed4f062ea1cb
Platinum,78e283bd-5f76-408c-b071-cd7c55312b3a
Explorer,5c9974d5-74c6-4346-950d-a4e6a846eb69
Gold,3bfdf5c3-5d2a-4eff-b568-83fdc7ff6c9c
Explorer,78a9ac94-fe5d-44ee-b46e-a178d0cad5bd
Silver,fd62985e-2d3f-4fae-9b2f-d5fb59c24584
Silver,d0e46ef4-a689-4a24-bb71-e19dfb6ef4f4
Gold,59ecbc5f-99c6-46db-87a7-f4b3e4afda8c
Platinum,b911e4f5-5691-459d-a4f4-4833b1709205
Explorer,09069b6a-37d5-4613-83a6-4a6bae078db3
Silver,7d2f3b25-b7c7-4e56-a856-6e258393960a
Platinum,cf74ee1c-0419-4630-97f8-b7da7bd43137
Silver,d2bfbd86-3f47-4111-abb4-69e76b158733
Explorer,71d50020-9524-48cf-922a-ab2228d74226
Gold,b1011eaa-05f0-48b3-a604-960e143eb348
Gold,65c68242-978d-40d2-a115-85dd3ec84aee
Gold,6886288d-146c-4587-987e-4789123ef65f
Platinum,c7db9880-ab04-4b00-8ed9-dcfdd7cf41ac
Explorer,55c46d73-7ffa-4315-8643-f9a82c4a1e27
Platinum,aecebc8b-30f9-4fc3-b2b4-495bcd367604
Gold,ca20b991-de00-4f45-a8f3-7cc98fe08392
Silver,30e2ca36-c508-4409-9aaf-1933931f49cc
Explorer,ac0fbae0-e5e7-4050-addd-4d39079247df
Platinum,30ccd8eb-76a9-498e-9872-86047ef1b682
Platinum,1248d4a3-f4be-4295-930b-ce8d1be6d31c
Silver,edcc79fb-4e57-4f4f-b297-a8fd9905252b
Gold,40283bcd-be06-41e5-9cca-28bc452f07f9
